movieId,tmdbId,overview,poster_path,genres,popularity
820,35206.0,"In a remote Amazon jungle village, a group of angry diamond prospectors revolt when the local government undertakes a violent crackdown.",/3HSPxDE0rvvvklNxYqba8glk3S5.jpg,Drama|Adventure,2.7741
821,525936.0,"A young housewife plagued by disturbing nightmares comes face to face with the handsome stranger from her dreams. Obsessed with this mysterious man, she follows him through the night to a desolate roadside bar. There, she uncovers her deepest desires.",/1FrbZeFn5yhjlsfP4FkKV0lv8l.jpg,Thriller|Romance|Mystery,0.0919
822,151489.0,"'Hedd Wyn' is a 1992 Welsh anti-war biopic. Ellis Humphrey Evans, a farmer's son and poet living at Trawsfynydd in the Meirionydd countryside of upland Wales, competes for the most coveted prize of all in Welsh Poetry - that of the chair of the National Eisteddfod, which in August 1917 was due to be held in Birkenhead (one of the rare occasions when it was held in England). After submitting his entry, under his bardic name ""Hedd Wyn"" (""Blessed Peace"") Evans later departs from Meirionydd by train to join the Royal Welsh Fusiliers in Liverpool, despite his initial misgivings about the war. Ellis  is sent to fight in the trenches of Flanders.  'Hedd Wyn' was the first Welsh-language film to be nominated for an Oscar.",/fkQJVqXittOKXTubdiID5cRFExr.jpg,War|Drama,2.1695
823,4837.0,"A bombastic, womanizing art dealer and his painter friend go to a seventeenth-century villa on the Riviera for a relaxing summer getaway. But their idyll is disturbed by the presence of the bohemian Haydée, accused of being a “collector” of men.",/zErPp680oDKX3IILQqOgkeeaxWr.jpg,Drama|Romance,4.067
824,12632.0,"In May 1828, a feral boy aged around 16 was found in Nuremberg. Kaspar Hauser, as he is called, can only speak a few indistinct words and knows nothing about his origins or family. The film depicts the - presumed - circumstances under which Hauser was held captive in complete isolation in a hiding place from infancy onwards. From this emerges the picture of an intrigue involving high circles of aristocratic society. Five years after his liberation, in December 1833, Kaspar Hauser died as a result of a stab wound inflicted by an unknown perpetrator.",/7gA2f8X9bim0905iC5NMXCJh7OS.jpg,Drama,2.2374
825,9098.0,"Christoph, cop and self-confident macho, has trouble with his fiance. After a long night he wakes up in the arms of Edgar, a good-looking, gay auto-mechanic. His live gets more and more troublesome after his girl friend throws him out of their apartment and as last resort he moves to Edgars place. Working together with a new, good-looking, very self-confident, female collegue, but living with a good-looking gay guy makes him pretty uncertain about his sexuality and his role as a cop. Written by Konstantin Articus",/yh8IiyblpNt8QSK2r7FMStuI85q.jpg,Comedy,0.3032
826,282919.0,,,Drama,0.1286
827,124614.0,"The journey of Michael Padovic, an American professor who arrives with his wife, Helene, at a Portuguese convent where he expects to find the documents needed to prove his theory: Shakespeare was born in Spain; not in England.",/tRo6ETYSdSW98u8SmCvKrG57jTG.jpg,Mystery|Drama,4.4017
828,18975.0,"One of puppet-maker Geppetto's creations comes magically to life. This puppet, Pinocchio, has one major desire and that is to become a real boy someday. In order to accomplish this goal he has to learn to act responsibly. This film shows you the adventures on which he learns valuable lessons.",/rGPFPkUmPam6arT22ey8jWpKzL2.jpg,Family|Fantasy|Adventure|Drama,5.8932
829,11962.0,"A nice guy has just moved to New York and discovers that he must share his run-down apartment with a couple thousand singing, dancing cockroaches.",/a06jrMRurcq7sYdhFK2LNs8bRt8.jpg,Comedy|Fantasy,4.1612
830,2925.0,"After years of helping their hubbies climb the ladder of success, three mid-life Manhattanites have been dumped for a newer, curvier model. But the trio is determined to turn their pain into gain. They come up with a cleverly devious plan to hit their exes where it really hurts - in the wallet!",/2ApifgYnfdJUSmCKzTBrWOYYWsn.jpg,Comedy,6.2549
831,28628.0,A group of gay friends try to live with dignity and self-respect while events build to the opening battle in the major gay rights movement.,/pCkn7r7V9UFmtuREaKmaoI5OeeT.jpg,Romance|Drama|Comedy|History,3.032
832,3595.0,"When a rich man's son is kidnapped, he cooperates with the police at first but then tries a unique tactic against the criminals.",/4nmOA5ZOY2VlHzwSlKY03sF2JUz.jpg,Action|Thriller,7.1936
833,9308.0,"Richard Clark has just left the well-known Wellington Academy to teach at Marion Barry High School. Now, he will try to inspire the D-average students into making good grades and try to woo a fellow teacher.",/y8xLC2EpknonqkSZzVwjikH5yVS.jpg,Comedy|Crime|Romance,3.7796
834,92381.0,A hefty homeboy borrows his dad's Mercedes and goes to the beach with his friends for wild sun &amp; fun.,/qp0oxzhvQWfkVZ2Iy6uhklrT0g0.jpg,Comedy|Drama,5.0789
835,18555.0,The story of five teenage girls who form an unlikely bond after beating up a teacher who has sexually harassed them. They build a solid friendship but their wild ways begin to get out of control.,/ywrSScJT43HerqWPlMu8nigLFzg.jpg,Action|Drama|Thriller,3.695
836,12123.0,"At the University of Chicago, a research team that includes brilliant student machinist Eddie Kasalivich experiences a breakthrough: a stable form of fusion that may lead to a waste-free energy source. However, a private company wants to exploit the technology, so Kasalivich and physicist Dr. Lily Sinclair are framed for murder, and the fusion device is stolen. On the run from the FBI, they must recover the technology and exonerate themselves.",/4ahjVHwXXsq5zK57ds8FwWY73MS.jpg,Thriller|Action|Science Fiction,3.2478
837,10830.0,"Matilda Wormwood is an exquisite and intelligent little girl. Unfortunately, her parents, Harry and Zinnia misunderstand her because they think she is so different. As time passes, she finally starts school and has a kind teacher, loyal friends, and a sadistic headmistress. As she gets fed up with the constant cruelty, she begins to realize that she has a gift of telekinetic powers. After some days of practice, she suddenly turns the tables to stand up to Harry and Zinnia and outwit the headmistress.",/wYoDpWInsBEVSmWStnRH06ddoyk.jpg,Comedy|Family|Fantasy,7.8235
838,3573.0,"Emma Woodhouse is a congenial young lady who delights in meddling in other people’s affairs. She is perpetually trying to unite men and women who are utterly wrong for each other. Despite her interest in romance, Emma is clueless about her own feelings, and her relationship with gentle Mr. Knightley.",/40ud17T4tDbILNjcVSAbj8F4Z2E.jpg,Romance|Comedy|Drama,1.2419
839,10546.0,"A murder victim is brought back to life by a mysterious crow. With the help of a beautiful woman, he exacts revenge on his killers – only to realize his enemy has discovered the one weakness that can destroy him forever.",/wcWXBujfOUKYbWRnfnAUJaqxRrn.jpg,Action|Fantasy|Thriller,5.2992
840,18862.0,"High-schooler Grover Beindorf and his younger sister Stacy decide that their parents, Janet and Ned, are acting childishly when they decide to divorce after 18 years of marriage, so they lock them up in the basement until they'll sort out their problems.",/mpQg8IgbmrMY0skgpTXBA9EhiWy.jpg,Comedy|Family,4.0176
841,31417.0,"Dr. Génessier is riddled with guilt after an accident that he caused disfigures the face of his daughter, the once beautiful Christiane, who outsiders believe is dead. Dr. Génessier, along with accomplice and laboratory assistant Louise, kidnaps young women and brings them to the Génessier mansion. After rendering his victims unconscious, Dr. Génessier removes their faces and attempts to graft them on to Christiane's.",/8y7Z9Gvcq52uOlJlUWyn2epGGRd.jpg,Drama|Horror|Thriller,5.0201
842,9431.0,"Private eye Rafe Guttman is hired by repressed, born-again Katherine to find her missing bad-boy brother. The trail leads him to a whorehouse run by a thousand-year-old vampire and secretly backed by Katherine's boss, televangelist Jimmy Current.",/aKkUQ0Zd9TFlqfcMMHFKQBB15wZ.jpg,Horror|Comedy,2.6206
843,124619.0,"This film tells two interwoven stories of two single-parent families in a poor, racially-mixed neighborhood in Brooklyn. The first story is about a young black man (with aspirations of getting away from his friends who are involved in drugs) who falls in love with a latino girl (who is heading off to college on a full scholarship). The second is about their parents, (she works in the neighborhood liquor store; he works for the phone company). The story takes place against the backdrop of a winning lottery ticket worth $27 million being sold to someone in the neighborhood from the liquor store.",,Drama,0.112
844,297645.0,"Xinghua lives with her husband, who makes money by selling stones from the Great Wall. But she is unable to give him a son to inherit this wealth. When her husband hatches a plan to tear down the local historic fortress to find a legendary hidden treasure, she finds herself drawn to a gentler, more educated man who wants to preserve it.",/yKMBI1zQza96lojjlpccQNx7SBG.jpg,Drama|Romance,1.033
845,48144.0,Guan Jian wants to report the murder of his father who died 10 years ago. The alleged murderer whom Guan Jian accuses of the crime is his own mother.,/uBGVTO4C9aC2StWlPc0esb1L0W.jpg,Mystery|Crime|Drama,1.0081
846,46986.0,"The same situation is played out in different cities (New York, Berlin and Tokyo). A lover has to choose whether to commit to a partner who is returning home. In each case there are other people involved, an ex-partner and someone else in a ""permanent"" relationship, what do they choose to do?",/6DGq5lReLwfrfaeidNeHpYtAZ9Q.jpg,Drama|Romance,2.7064
847,144982.0,"Benny, a hapless grifter, is thrown off a train after cheating at cards, and into the life of Tanya, a lovely bartender. Tanya has been supporting her husband, a former ballplayer, since his accident, waiting for an insurance settlement that will solve all their financial woes. But when it comes, he refuses to share it with her, claiming with newfound piety that money is the root of all evil. She then enlists the help of Benny to concoct a scheme to get her fair share of the settlement, and he finds one: a local Catholic mission needs money for repairs and Benny decides to create a miracle that will encourage husband Henry to fork over the money - which Benny and Tanya will intercept and share.",/e29bxyk9pOKcswJ98LbeLkkEFvc.jpg,Drama,0.3417
848,47907.0,"Percy, upon being released from prison, goes to the small town of Gillead, to find a place where she can start over again. She is taken in by Hannah, to help out at her place, the Spitfire Grill. Percy brings change to the small town, stirring resentment and fear in some, and growth in others.",/8msETDMD6sxIkN3YtIFbCy23CBP.jpg,Comedy|Drama,5.2431
849,10061.0,Into the 9.6-quaked Los Angeles of 2013 comes Snake Plissken. His job: wade through L.A.'s ruined landmarks to retrieve a doomsday device.,/3L9lL2eUsmLNNfENPwNOc82Hzpw.jpg,Action|Adventure|Science Fiction|Thriller,2.378
850,36266.0,Follows a young cyclo driver on his poverty-driven descent into criminality in modern-day Ho Chi Minh City. The boy's struggles to scratch out a living for his two sisters and grandfather in the mean streets of the city lead to petty crime on behalf of a mysterious Madame from whom he rents his cyclo.,/mdOsnSVTLwHMEH1juOLMiwXcO5o.jpg,Drama|Crime,0.8764
